"","i_qp_.stars","i_qp_.amidine","i_qp_.rotor","i_qp_.rtvFG","i_qp_CNS","r_qp_dipole","r_qp_SASA","r_qp_FOSA","r_qp_FISA","r_qp_PISA","r_qp_WPSA","r_qp_volume","r_qp_donorHB","r_qp_accptHB","r_qp_dip.2.V","r_qp_ACxDN..5.SA","r_qp_glob","r_qp_QPpolrz","r_qp_QPlogPC16","r_qp_QPlogPoct","r_qp_QPlogPw","r_qp_QPlogPo.w","r_qp_QPlogS","r_qp_CIQPlogS","r_qp_QPlogHERG","r_qp_QPPCaco","r_qp_QPlogBB","r_qp_QPPMDCK","r_qp_QPlogKp","r_qp_IP.eV.","r_qp_EA.eV.","X.metabol","r_qp_QPlogKhsa","i_qp_HumanOralAbsorption","r_qp_PercentHumanOralAbsorption","r_qp_SAfluorine","r_qp_SAamideO","r_qp_PSA","i_qp_RuleOfFive","i_qp_RuleOfThree","r_qp_Jm"
"613",0,0,6,1,1,2.692,549.522,258.998,66.574,152.431,71.519,909.413,0,4.75,0.0079663,0,0.826077,27.844,8.579,11.376,5.911,2.378,-2.259,-1.654,-5.799,577.408,0.126,745.079,-3.696,9.13,0.015,3,-0.267,3,90.297,0,0,51.349,0,0,0.285837558566764
"614",0,0,6,1,1,4.855,551.849,257.599,63.237,159.485,71.529,899.482,0,4.75,0.0262005,0,0.8165948,27.514,8.474,11.472,5.942,2.345,-2.303,-1.654,-5.986,621.048,0.144,806.224,-3.61,9.101,-0.013,3,-0.296,3,90.668,0,0,51.25,0,0,0.315018482415424
"615",2,0,1,0,0,4.462,339.517,221.344,118.172,0,0,562.268,1,3,0.0354118,0.0088361,0.9703599,15.706,5.152,8.126,5.539,0.885,-1.39,-1.411,-2.012,750.364,-0.333,362.689,-3.601,10.525,-0.017,2,-0.396,3,83.589,0,0,69.338,0,0,1.55017225593001
"616",0,0,4,0,-1,2.938,477.963,279.093,92.893,105.977,0,798.95,1,2,0.0108034,0.0041844,0.8711989,24.264,7.248,10.015,4.774,3.497,-3.756,-2.917,-2.314,330.059,-0.494,189.864,-2.474,9.476,-0.155,2,0.068,3,92.497,0,0,48.405,0,0,0.176778759870312
"617",0,0,4,0,-1,2.815,477.552,279.079,92.371,106.103,0,798.759,1,2,0.0099187,0.004188,0.8718087,24.257,7.247,10,4.771,3.497,-3.756,-2.917,-2.305,333.848,-0.488,192.221,-2.464,9.476,-0.153,2,0.068,3,92.586,0,0,48.396,0,0,0.184048581671942
"618",0,0,8,0,1,4.88,655.139,474.464,44.716,135.959,0,1112.649,0,4.75,0.0214069,0,0.7926294,34.536,9.816,13.26,5.439,3.564,-3.623,-2.363,-6.262,930.588,0.005,506.361,-3.159,9.23,0.39,3,0.238,3,100,0,0,40.649,0,0,0.0477791888810886
"619",0,0,8,0,1,5.116,631.564,478.072,34.416,119.076,0,1095.464,0,4.75,0.0238899,0,0.8137283,33.687,9.449,12.998,5.197,3.503,-3.176,-2.363,-5.84,1165.276,0.133,645.701,-3.029,8.98,0.319,3,0.188,3,100,0,0,35.41,0,0,0.180439620254606
"620",0,0,4,1,-2,2.632,456.705,0,152.871,303.834,0,735.883,4,4,0.0094151,0.0175168,0.8631139,23.629,9.044,15.803,12.841,1.023,-4.512,-2.562,-5.196,351.742,-1.046,159.909,-2.883,7.953,0.831,3,-0.465,3,78.509,0,0,83.499,0,0,1.4982077448408
"621",0,0,4,1,-2,4.15,431.627,0,180.239,251.388,0,711.966,4,4,0.0241868,0.0185345,0.8933653,22.171,8.838,15.619,12.61,0.661,-3.697,-2.562,-4.456,193.506,-1.183,83.821,-3.572,8.076,0.695,2,-0.49,3,71.746,0,0,89.217,0,0,0.724320432234707
"622",1,0,4,0,2,1.804,558.225,209.983,5.664,243.622,98.957,1003.201,0,2.5,0.0032456,0,0.8681888,33.752,10.052,12.373,4.373,5.086,-4.681,-4.476,-5.553,2183.171,0.914,4434.353,-2.444,7.97,0.46,6,0.692,3,100,0,0,8.881,1,0,0.102834680511645
"623",7,0,14,3,-2,13.152,645.866,63.252,460.859,107.529,14.225,1192.601,4,20.1,0.1450385,0.062242,0.8420791,33.611,14.315,30.842,27.713,-2.098,-0.33,-2.222,2.63,0.007,-4.578,0.001,-8.29,8.496,0.247,4,-2.574,1,0,0,0,276.947,3,1,0.00121575824507087
"624",7,0,14,3,-2,12.968,624.99,77.044,459.289,79.303,9.354,1156.287,4,20.1,0.1454494,0.064321,0.8524504,31.889,13.749,30.192,27.458,-2.284,-0.121,-2.222,2.932,0.007,-4.471,0.001,-8.361,8.424,0.322,4,-2.59,1,0,0,0,281.577,3,1,0.00167248644264161
"625",0,0,5,0,1,3.638,589.405,352.761,61.279,175.364,0,1073.531,1,5.45,0.0123284,0.0092466,0.8602561,35.273,10.125,15.714,8.477,3.35,-3.246,-3.258,-5.356,648.171,0.109,342.522,-3.614,8.763,0.867,3,0.281,3,96.885,0,0,46.823,0,0,0.0755334131489902
"626",0,0,5,0,1,3.603,578.663,343.247,60.386,175.029,0,1073.879,1,5.45,0.0120861,0.0094183,0.8764148,35.284,10.168,15.764,8.443,3.353,-3.186,-3.258,-5.093,660.93,0.137,349.815,-3.598,8.76,0.864,3,0.289,3,100,0,0,46.803,0,0,0.120174614120258
"627",0,0,5,0,1,2.864,563.991,322.329,65.65,176.012,0,1047.157,1,5.45,0.007834,0.0096633,0.8842347,34.224,9.996,15.377,8.45,3.281,-3.056,-3.258,-4.971,589.177,0.101,308.953,-3.692,8.902,1.018,3,0.222,3,95.737,0,0,47.29,0,0,0.17370709763711
"628",0,0,5,0,1,2.84,604.996,363.32,66.208,175.468,0,1089.557,1,5.45,0.007404,0.0090083,0.8464065,35.915,10.279,15.853,8.549,3.358,-3.339,-3.258,-5.58,582.038,0.045,304.909,-3.704,8.924,1.031,3,0.317,3,96.093,0,0,48.333,0,0,0.0328118731044604
"629",0,0,5,0,1,3.454,574.049,344.29,59.355,170.404,0,1065.994,1,5.45,0.0111895,0.009494,0.8791297,34.924,10.065,15.619,8.393,3.341,-3.151,-3.258,-5.027,675.984,0.149,358.435,-3.596,8.76,0.871,3,0.269,3,100,0,0,46.578,0,0,0.145345085691978
"630",0,0,5,0,1,2.386,565.453,327.075,67.497,170.881,0,1053.171,1,5.45,0.0054057,0.0096383,0.8853214,34.415,10.032,15.417,8.431,3.289,-3.07,-3.258,-4.929,565.879,0.087,295.769,-3.744,8.906,1.024,3,0.238,3,95.473,0,0,47.621,0,0,0.145371210401106
"631",0,0,5,0,1,2.536,563.154,324.739,67.291,171.125,0,1053.796,1,5.45,0.0061045,0.0096776,0.8892868,34.443,10.054,15.449,8.426,3.292,-3.057,-3.258,-4.866,568.437,0.093,297.215,-3.739,8.91,1.028,3,0.242,3,95.527,0,0,47.577,0,0,0.16098021740309
"632",0,0,3,1,-1,11.443,601.835,337.699,124.07,140.065,0,1020.21,1,5,0.1283452,0.0083079,0.8143561,34.086,9.713,16.791,10.358,2.665,-3.746,-2.885,-3.829,436.627,-0.865,315.561,-3.025,9.26,0.913,1,-0.031,3,89.801,0,22.517,90.217,0,0,0.0185987479725622
"633",0,0,3,1,-1,8.107,590.748,338.04,127.401,125.306,0,1019.298,1,5,0.0644718,0.0084638,0.8291447,33.909,9.648,15.899,9.849,2.668,-3.751,-2.885,-3.52,448.861,-0.853,291.699,-3.138,9.283,0.819,1,-0.027,3,90.034,0,17.04,92.51,0,0,0.0147682855211605
"634",0,0,6,0,-2,10.407,645.177,84.715,286.745,273.717,0,1081.269,2,6.7,0.1001676,0.0146862,0.7896628,35.88,12.635,20.245,13.289,1.474,-4.623,-5.085,-6.241,18.91,-2.864,6.787,-5.264,9.656,1.551,5,-0.023,2,45.468,0,0,153.694,1,1,4.77588390506541e-05
"635",0,0,6,0,-2,12.029,645.754,84.756,287.659,273.338,0,1081.694,2,6.7,0.1337732,0.0146731,0.7891647,35.893,12.644,20.712,13.294,1.469,-4.633,-5.085,-6.247,18.536,-2.878,6.642,-5.282,9.65,1.456,5,-0.022,2,45.286,0,0,153.713,1,1,4.47971955853166e-05
"636",1,0,6,2,1,2.693,646.848,165.574,33.547,309.164,138.563,1177.685,0,2.5,0.0061567,0,0.8337752,40.077,12.55,14.938,4.794,6.419,-6.793,-6.748,-5.696,4761.856,0.22,10000,-0.473,9.258,0.092,2,1.113,1,100,0,0,36.694,1,1,0.0212188422032486
"637",2,0,6,2,1,2.998,713.001,212.301,34.557,346.644,119.499,1243.472,0,2.5,0.0072304,0,0.7843301,43.068,13.375,15.785,5.209,6.813,-7.964,-6.748,-6.675,4657.951,0.121,10000,-0.359,9.212,0.182,2,1.304,1,100,0,0,41.201,1,1,0.00186052221951744
"638",2,0,6,2,1,2.635,692.878,203.208,32.864,326.753,130.053,1235.007,0,2.5,0.0056239,0,0.8034415,42.539,13.17,15.671,5.017,6.786,-7.628,-6.748,-6.271,4833.376,0.182,10000,-0.398,9.112,0.065,2,1.28,1,100,0,0,39.856,1,1,0.00368198247199697
"639",2,0,6,2,1,2.71,690.818,205.848,34.047,328.431,122.491,1226.239,0,2.5,0.0059906,0,0.8020193,42.204,13.056,15.521,5.029,6.694,-7.556,-6.748,-6.302,4710.102,0.15,10000,-0.414,9.215,0.082,2,1.254,1,100,0,0,38.295,1,1,0.00418981611884665
"640",2,0,3,0,2,0.855,562.932,238.065,24.215,300.652,0,975.389,1,1.5,0.0007488,0.0026646,0.8449429,33.826,9.767,12.922,5.564,4.678,-4.323,-3.446,-6.201,1456.034,0.555,821.484,-2.681,9.007,0.086,4,0.852,3,100,0,0,15.466,0,0,0.0304173048426883
"641",0,0,11,0,-1,5.716,579.352,394.223,92.695,92.434,0,1053.063,2,4,0.0310307,0.0097641,0.8640227,29.809,9.809,14.555,8.758,2.892,-2.614,-3.228,-2.799,808.838,-0.927,661.726,-1.846,8.677,-0.262,4,-0.13,3,95.922,0,26.258,65.949,0,0,10.1594711443436
"642",0,0,8,0,1,3.826,639.276,272.092,71.682,295.502,0,1180.823,2,5.5,0.0123956,0.0121672,0.8451491,38.788,12.236,18.556,12.404,2.67,-2.419,-2.912,-4.799,309.573,-0.189,267.956,-3.094,9.028,0.255,5,0.071,3,87.156,0,27.925,57.396,0,0,1.04258289559066
"643",0,0,8,0,1,4.9,635.84,265.741,79.599,290.499,0,1172.015,2,5.5,0.0204859,0.0122329,0.8454854,38.388,12.176,18.556,12.294,2.633,-2.414,-2.912,-4.769,268.354,-0.262,222.283,-3.258,8.875,0.085,5,0.049,3,85.832,0,26.288,57.64,0,0,0.722643762664744
"644",2,0,3,0,1,1.711,442.393,321.89,29.163,91.34,0,731.306,1,0.75,0.0040047,0.0016953,0.8873397,22.059,6.115,8.199,3.145,3.381,-3.396,-2.768,-3.791,5240.186,0.136,2964.003,-1.447,8.994,-0.3,5,0.302,3,100,0,0,18.058,0,0,2.072995817552
"645",0,0,2,0,0,7.309,578.861,88.198,63.435,425.881,1.347,1006.607,0,5,0.0530681,0,0.8391331,36.913,10.997,15.582,8.925,3.492,-4.249,-5.118,-6.166,2479.395,-0.154,1342.67,-0.996,8.348,1.116,3,0.118,3,100,0,0,43.261,0,0,1.91828180941191
"646",0,0,2,0,0,3.735,562.36,247.194,108.281,160.128,46.758,951.863,0,6.5,0.0146532,0,0.8321466,32.185,8.568,14.19,8.876,1.956,-3.349,-3.093,-5.012,931.27,-0.485,826.159,-2.759,9.794,1.363,1,-0.442,3,91.539,46.758,0,78.622,0,0,0.236649794681139
"647",8,0,0,0,-1,2.18,274.056,152.947,121.108,0,0,426.618,1,4,0.0111413,0.0145956,1.0000432,10.919,4.106,6.738,6.607,-0.547,-0.557,-0.749,-1.531,703.767,-0.244,338.406,-3.752,11.048,0.21,0,-0.765,2,74.706,0,0,82.068,0,0,9.68092160602246
"648",8,0,0,0,-1,2.288,274.589,152.46,122.129,0,0,427.857,1,4,0.0122316,0.0145672,1.0000318,10.969,4.126,6.775,6.615,-0.547,-0.563,-0.749,-1.531,688.251,-0.251,330.349,-3.77,11.01,0.208,0,-0.763,2,74.532,0,0,82.831,0,0,9.11648713265688
"649",2,0,4,0,2,3.166,685.963,284.038,6.797,242.502,152.626,1250.669,0,4.5,0.0080148,0,0.8183884,43.645,11.121,17.152,6.669,5.03,-4.505,-4.483,-7.079,531.182,1.426,2095.136,-4.532,8.057,0.728,6,0.875,3,92.213,114.843,0,12.878,1,0,0.000439911745903221
"650",1,0,4,0,2,2.336,654.93,278.085,11.45,232.074,133.321,1198.509,0,4.5,0.0045522,0,0.833165,41.458,10.717,16.291,6.549,4.905,-4.266,-4.483,-6.791,479.869,1.337,1471.547,-4.654,8.184,0.815,6,0.724,3,100,95.349,0,13.981,0,0,0.00155992528274384
"651",1,0,4,0,2,3.506,684.004,297.412,7.934,225.728,152.93,1221.055,0,4.5,0.0100654,0,0.8077251,42.3,10.747,16.635,6.558,4.986,-4.49,-4.483,-7.172,518.163,1.414,2047.531,-4.612,8.132,0.764,6,0.789,3,100,115.003,0,14.214,0,0,0.000397312414179488
"652",1,0,4,0,-2,12.58,608.284,46.356,224.485,249.422,88.021,1070.189,3,9,0.1478746,0.0256269,0.8318254,36.489,11.615,24.122,16.814,1.205,-4.101,-4.967,-5.443,73.639,-1.625,89.537,-4.394,9.623,1.452,2,-0.295,3,67.42,86.176,0,124.568,0,0,0.00128670424839851
"653",0,0,8,1,1,4.214,625.48,421.998,76.481,127.002,0,1045.59,1,5,0.0169825,0.0079939,0.7965128,31.767,9.528,13.964,7.233,3.51,-3.328,-1.938,-6.156,465.086,-0.324,239.261,-3.776,8.361,0.054,3,0.138,3,95.239,0,0,54.55,0,0,0.0208173043834556
"654",0,0,8,1,1,5.164,620.016,424.499,62.038,133.479,0,1037.388,1,5,0.0257068,0.0080643,0.7993239,31.5,9.39,13.939,7.166,3.5,-3.231,-1.938,-6.142,637.525,-0.167,336.445,-3.487,8.283,0.018,3,0.117,3,100,0,0,53.053,0,0,0.0505741678645095
"655",0,0,9,1,1,3.9,710.33,469.208,45.115,196.006,0,1291.7,0,5.25,0.0117779,0,0.807507,41.633,11.943,16.061,6.255,4.556,-4.244,-4.538,-6.308,922.516,-0.042,501.615,-2.859,9.218,0.46,5,0.581,3,100,0,0,61.544,0,0,0.0305412870944156
"656",0,0,9,1,1,3.322,690.308,465.935,47.39,176.982,0,1278.942,0,5.25,0.0086285,0,0.8254471,40.941,11.676,15.828,6.092,4.434,-3.865,-4.538,-5.927,877.802,-0.044,475.388,-2.968,9.181,0.514,5,0.544,3,100,0,0,60.141,0,0,0.0569303990096238
"657",0,0,9,1,1,3.317,689.724,465.361,47.109,177.254,0,1278.209,0,5.25,0.0086081,0,0.8258303,40.914,11.669,15.818,6.091,4.432,-3.854,-4.538,-5.922,883.218,-0.041,478.559,-2.962,9.18,0.514,5,0.542,3,100,0,0,60.153,0,0,0.0592317757485768
"658",0,0,7,0,1,1.02,642.525,223.226,92.89,326.409,0,1142.061,2,4.45,0.0009101,0.0097946,0.8223712,38.174,12.229,17.706,9.886,3.626,-3.88,-3.69,-6.689,325.031,-0.376,162.435,-3.472,8.899,-0.15,4,0.501,3,93.134,0,0,47.912,0,0,0.0144724505857059
"659",0,0,7,0,1,1.37,642.873,228.316,87.519,327.038,0,1140.097,2,4.45,0.0016455,0.0097893,0.8209837,38.101,12.177,17.659,9.854,3.651,-3.886,-3.69,-6.714,365.476,-0.326,184.388,-3.371,8.93,-0.146,4,0.495,3,94.191,0,0,52.149,0,0,0.0180171206719501
"660",0,0,7,0,1,2.399,640.44,229.31,84.071,327.059,0,1138.371,2,4.45,0.0050543,0.0098264,0.8232701,38.032,12.137,17.673,9.825,3.665,-3.843,-3.69,-6.678,394.054,-0.287,200.02,-3.307,9.007,-0.184,4,0.492,3,94.86,0,0,45.406,0,0,0.0229976969561336
"661",1,0,7,0,1,0.817,630.236,216.562,92.969,320.706,0,1128.281,2,4.45,0.0005923,0.0099855,0.8316486,37.568,12.063,17.512,9.818,3.537,-3.666,-3.69,-6.512,324.473,-0.356,162.133,-3.494,8.872,-0.153,4,0.469,3,92.601,0,0,47.815,0,0,0.0225309287034948
"662",0,0,7,0,1,1.153,631.912,221.982,89.348,320.582,0,1128.717,2,4.45,0.001177,0.0099591,0.8296568,37.584,12.04,17.5,9.797,3.564,-3.695,-3.69,-6.543,351.164,-0.325,176.595,-3.427,8.891,-0.152,4,0.469,3,93.372,0,0,47.323,0,0,0.0245445865309372
