"","DDD1","DDD2"
"737",5.954330825417,4.56401698628806
"738",6.4412975604774,6.92383023175774
"739",6.1751109040212,6.59921099383608
"740",4.69779125673726,3.98160845013649
"741",4.67657404274954,4.5089921854551
"742",5.41080855528017,5.52471470253406
"743",5.18937325119635,5.26318291572673
"744",7.06690167767189,5.72607023200875
"745",6.36145237727612,4.16336768684571
"746",5.5039190705587,4.70411866506478
"747",6.10360406860441,5.47049478557452
"748",6.06327875862312,5.70556808581246
"749",3.24624060651245,2.43354201224745
"750",3.44492772313197,3.59410282536334
"751",6.16786882278609,5.01796004435649
"752",5.83398153842673,5.11772080345817
"753",4.05610923556261,4.76826062285993
"754",3.90142372324776,4.1980031252588
"755",3.70953463632876,4.66901333713494
"756",2.26543224885385,1.99364625115789
"757",6.30827616446503,5.74977768029138
"758",4.58152646180913,3.7374067723931
"759",5.3934170948488,5.1272684359703
"760",3.45263135714063,3.13599034764191
"761",6.4719772116165,6.37715585902647
"762",5.58540191739709,6.03412433950188
"763",4.47866285113667,5.73542969880957
"764",5.79054696605094,5.32781374566972
"765",4.95026496100439,5.12765602879137
"766",4.91918627930882,4.99571371875416
"767",5.77828104360852,5.88734307982122
"768",5.47926323894737,6.4390325267006
"769",5.99677972320391,5.71521070319501
"770",5.57408759247629,5.19942408453783
"771",5.25127269850654,5.46762693722954
"772",3.45487875334442,2.7455474058016
"773",3.26083958359397,2.96555784859172
"774",2.5816400130964,2.4202716129079
"775",2.78302824526796,2.4522094017571
"776",2.05554031883092,2.11406433271065
"777",2.78741418975861,2.73495265973587
"778",2.79272364123924,2.81106560464955
"779",2.87422856958904,2.16774201498454
"780",3.46638764973307,2.38162112298258
"781",2.87229915479295,2.67611851320588
"782",6.01892332517902,7.74968357766674
"783",6.29084580938502,5.86214114378912
"784",6.16753563921712,5.74459641686083
"785",5.89143518398793,5.92816926104498
"786",3.41943425368137,3.10628909926808
"787",3.2852679163653,2.99107021651283
"788",3.66017519664705,3.47957571107035
"789",6.74756971008497,4.59515941116551
"790",6.58626761593323,4.96791855874171
"791",6.34154953827578,2.03093512719759
"792",6.74284371268124,2.70802226540477
"793",5.73786195558506,5.07841672179261
"794",2.92812486757577,2.82811725581333
"795",5.49256049161684,4.39683651107209
"796",5.69057402974019,5.90297030716942
"797",3.5269489199329,3.40749303330261
"798",3.59229689049599,2.62583441431821
"799",5.90181867964931,5.66813002262476
"800",5.93820312158795,6.02198668698255
"801",6.79632341215184,6.16299449461361
"802",6.6260064940987,6.09316913077107
"803",6.20228060877129,6.17071413017763
"804",6.36791873794342,6.19979894048836
"805",5.09126749277333,4.28245950758195
"806",4.90246500675476,4.48781893336165
"807",3.96457574085,1.25445217866138
"808",3.32609153763177,1.22296620710246
"809",4.91461826291082,3.91069880365044
"810",5.96909065945812,5.4469346863615
"811",5.98734228968759,6.05436707723233
"812",6.13679872423648,5.90731435030201
"813",5.25935187823641,2.73156126693222
"814",5.66970797552851,6.09600463394101
"815",7.7813458907537,4.35212673963459
"816",4.24772857518834,4.85329695645313
"817",4.20161644848909,4.38663762011178
"818",3.79657193968107,4.09646413377938
"819",3.61790060983093,4.16896357690011
"820",5.7561764430996,5.83459174142849
"821",3.27646064845155,3.14440480027571
"822",5.07530788649363,4.73110997074992
"823",4.63464779636754,4.16971044680528
"824",5.13283157944029,4.75324643849763
"825",2.96206135889484,2.55765723141952
"826",6.04107959695534,5.49282397440339
"827",4.97423816641087,6.85905006424521
"828",5.44686502871688,6.23218651757309
"829",6.00961984893488,6.06666328212679
"830",6.50111653596966,4.70086988559051
"831",5.82390287475098,5.48978993909505
"832",6.36607762847616,6.5546450967817
"833",6.80814859920128,6.84523530821398
"834",6.12654521272862,6.01500812335316
"835",6.14142067060454,5.21784176167245
"836",5.35843912415467,6.23141719604591
"837",5.45716731199046,5.95151401295501
"838",5.92288899522257,5.87360073792611
"839",6.78700499678919,5.61909915907154
"840",6.39868019107698,5.6434513617866
"841",4.46526614946704,4.21341701277788
"842",4.99699674147407,3.78080391467912
"843",6.75808179226194,5.2345599359903
"844",6.74328023740549,6.13014850622472
"845",7.10946645038976,5.96298877229083
"846",7.26103363819538,5.72449840636407
"847",6.99374070361168,5.38908339125837
"848",7.11606325328667,5.33031450282371
"849",6.86617174013735,4.95572108558275
"850",7.07921062423548,4.90492243124356
"851",5.03380943611364,3.92191879450318
"852",5.20021904339431,4.03570025525524
"853",5.22952294837203,4.40810222061777
"854",4.83923637696847,4.57675122824396
"855",5.27866452144971,3.72084284644408
"856",5.5043618114235,2.78095048760788
"857",5.34216508022864,4.68411043333418
"858",5.48193817473391,3.55014100309241
"859",4.09203626051931,3.99555764792754
"860",4.50158917293897,3.75336850056986
"861",6.72404114075706,3.4425757811234
"862",3.46523437087457,3.60186203062626
"863",5.42838246368768,5.24309620165172
"864",6.68747770767915,4.03092208793447
"865",7.04422622732718,6.13644865486128
"866",6.01014621961155,5.55989225728641
"867",4.27780253636123,3.64235130729398
"868",4.03602092956607,3.72055554880835
"869",1.60626883303336,1.6601495597725
"870",5.02231077421041,4.83727760549164
"871",4.96931857135047,4.8832992791428
"872",3.46552775718514,3.43551520381821
"873",3.43197121716406,3.34079593026995
"874",6.23196971645448,6.06937422570532
"875",5.6485645945696,6.13496937836331
"876",5.41666405123377,5.30460184862514
"877",6.79495309970712,5.30146246544851
"878",6.37854388058777,4.21905275883869
"879",5.23572560964676,5.53374484781983
"880",6.56262958220792,5.40452010288217
"881",5.94090991300831,5.02857337133842
"882",5.95567332251754,5.51677310366861
"883",4.99826615153384,5.78738343003312
"884",5.48345842122338,4.56047761477588
"885",5.22702879522909,5.06300579404231
"886",6.06029402794615,3.36618122595235
"887",5.58333312828371,4.95433301294722
"888",5.65179833407551,5.24950152653941
"889",4.39062048368777,4.80597800496098
"890",5.06084833720731,5.75441415777007
"891",4.83080003124684,6.14333349298358
"892",5.29663228745711,5.05598723298259
"893",4.53235643909198,4.71709965558
"894",3.18914908333242,2.51512149977001
"895",3.8880316270778,2.95269363791008
"896",4.41466217260225,5.8515912310799
"897",4.88502888727683,5.84236108610426
"898",5.81019489117212,5.88666822488627
"899",3.03881384241469,2.89423464141682
"900",5.05837700511649,6.02317209471934
"901",4.87489387267574,5.87480570419267
"902",6.41191404946873,4.67136790384938
"903",5.44895765264667,4.25157427078406
"904",6.24943274146462,3.79500481589616
"905",5.16421353538668,4.18332527743131
"906",5.54322223383525,6.09586611024656
"907",5.37343148303829,6.39268993023168
"908",6.36467008791288,6.11292609979793
"909",5.80603326644514,6.75185887293153
"910",2.98184743827058,4.04786550857634
"911",3.10087438111824,4.37968409483615
"912",3.63616201813316,3.81012658814279
"913",3.74916934295121,5.43155594415672
"914",5.0216136445282,5.68377670883975
"915",4.50599749165197,3.97984442594944
"916",5.46274442046126,6.17739592991702
"917",3.43962801946885,4.01702896978261
"918",5.54357731675426,5.84487310887443
"919",5.55432856375365,5.74190946704866
"920",5.14809505794024,5.06981993691914
"921",5.08595252214865,5.89100554609785
"922",5.72982994644804,4.90451451651798
"923",5.63508069847324,5.16408936490519
"924",3.5347697005325,2.55664201615054
"925",4.77906274427255,4.85614198244491
"926",5.14486364713949,5.95064411981299
"927",5.15936912899264,5.58135153528189
"928",5.64497909556171,5.52786181109255
"929",5.27982693550519,5.55607698184909
"930",4.14112069020521,5.52006040323759
"931",4.22539771311655,3.91821009173992
"932",4.33606831139855,5.36432952229099
"933",1.46499064657558,0.795337850695495
"934",2.06470687116485,0.787124085957026
"935",5.69754919561056,6.05647550595204
"936",5.40837567275688,4.8853399108533
"937",4.43762489675231,3.54446351544545
"938",4.67665910388891,3.7195310028924
"939",6.07917696052956,4.78997752488665
"940",3.16561170893525,1.3978697360921
"941",5.88439571037915,6.3609267463947
"942",5.41911476340497,5.12613999046138
"943",6.17155733618029,6.77958035352029
"944",7.94516696138191,5.78130914743701
"945",7.22017150223596,4.17685867896597
"946",6.45888339709754,5.06722974873206
"947",6.81203033315041,5.72986867913806
"948",6.44755327371614,4.77694502249692
"949",6.65414320966912,4.30861787034819
"950",6.42642144974834,5.57568507266798
"951",5.88439571037915,6.3609267463947
"952",5.41911476340497,5.12613999046138
"953",7.02243638828968,5.51737328163898
"954",5.21639938119625,4.40912678828179
"955",5.68455948622329,5.03139181783621
"956",7.92014198602883,-1.24563367862979
"957",6.67947096547344,3.98471352954535
"958",6.81591543013466,4.03140058603935
"959",5.11220177679229,4.78676928715268
"960",6.11759414601107,4.62151464787421
"961",5.10221721943114,4.77668621483147
"962",5.82417870106793,4.90203821645089
"963",5.81019489117212,5.88666822488627
"964",3.03881384241469,2.89423464141682
"965",6.86478966357945,4.47766591115221
"966",3.04077233408281,0.466178741886369
"967",6.925658055714,5.37120284967228
"968",6.31402778923682,3.54653084042918
"969",5.52456004475807,5.20254942638365
"970",4.72144399849837,5.50955184165826
